527,HRDYDWYXRMYFVKCD,1.46799E+12,Not Hispanic or Latino,2-year College Degree,0,1.5,Single,10:00PM,Student full-time,Oregon,White,Small city,1.46896E+12,USA,"$35,000 to $49,999",I do not identify with a religion,9:00AM,America/Los_Angeles,8:00AM,25,0.07,N/A,Female,10:00PM,0
528,DIEHWFEBKRFUTCXO,1.468E+12,Not Hispanic or Latino,Master's Degree,2,1.5,Married,10:00PM,Work full-time,N/A,Asian or Asian-American,Large city,1.46898E+12,India,"$50,000 to $74,999",Hinduism,8:00AM,Asia/Calcutta,7:00AM,43,0.26,Yes (all of the time),Male,9:30PM,0
529,YGINRQNCVWFDGXRD,1.46801E+12,Not Hispanic or Latino,Some College,0,1.5,Married,10:00PM,Full-time homemaker,Texas,White,Suburb of a city,1.4692E+12,USA,"$35,000 to $49,999",I do not identify with a religion,10:00AM,America/Chicago,9:00AM,29,0.03,N/A,Female,10:00PM,0
530,VXNYSUBXDWNJKREQ,1.46801E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship and living together,2:00AM,Work full-time,Massachusetts,Black / African-American,Large city,1.46826E+12,USA,"$50,000 to $74,999",Christianity,3:00AM,America/New_York,9:30AM,28,0.8,N/A,Male,1:00AM,0
531,ECVWCNEEWVJMKNWE,1.46801E+12,Hispanic or Latino,Some College,0,1.5,In a relationship but not living together,12:00AM,"Work part-time,Student full-time",Georgia,Black / African-American,Small town,1.46905E+12,USA,"$50,000 to $74,999",Christianity,9:00AM,America/New_York,9:00AM,22,0.91,N/A,Male,12:00AM,0
532,JQBQKSWKKNSHBCOQ,1.46802E+12,Not Hispanic or Latino,High School / GED,0,1.5,In a relationship and living together,2:00AM,"Unemployed,Other",Wisconsin,White,Small city,1.46911E+12,USA,"Less than $20,000",Other,12:00PM,America/Chicago,10:00AM,29,0.08,N/A,Female,2:00AM,0
533,LXDLFWOKNQFNEJUF,1.46808E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,XOCRPAHQBAYCCOBM,1.46809E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,12:00AM,Work full-time,Vermont,White,Rural,1.46947E+12,USA,"$20,000 to $34,999",I do not identify with a religion,9:00AM,America/Detroit,8:30AM,34,0,N/A,Female,12:00AM,0
535,YXACEUFCEGTETAXT,1.46813E+12,Not Hispanic or Latino,Less than High School,1,1.5,Married,1:00AM,Full-time homemaker,N/A,Asian or Asian-American,Large city,1.4704E+12,Sri Lanka,"Less than $20,000",Islam,8:00AM,Asia/Colombo,5:45AM,24,1,Yes (all of the time),Female,11:30PM,0
536,EBOSJDJQQYMVQBLC,1.46813E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,12:00AM,Student full-time,N/A,Asian or Asian-American,Large city,1.46891E+12,India,"Less than $20,000",Hinduism,11:00AM,Asia/Calcutta,11:00AM,20,0.77,N/A,Male,12:00AM,0
537,UEECWUMLEVLYWFFJ,1.46818E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,RIYQHRAIXDXNTTTA,1.46818E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship and living together,11:00PM,Work part-time,Rhode Island,White,Rural,1.46895E+12,USA,"$100,000 to $149,999",Christianity,6:00AM,America/New_York,6:00AM,40,0.23,N/A,Female,10:00PM,0
539,NVKCTAMGOHFPQTSU,1.4682E+12,Not Hispanic or Latino,Some College,1,1.5,Single,10:00PM,"Work part-time,Student full-time",Wisconsin,Black / African-American,Large city,1.46932E+12,USA,"$35,000 to $49,999",Christianity,9:00AM,America/Chicago,6:00AM,44,0.3,Yes (all of the time),Female,10:00PM,0
540,QDWTALWFPDMDAXCT,1.4682E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,Single,2:00AM,Work full-time,Ohio,White,Suburb of a city,1.46938E+12,USA,"$35,000 to $49,999",I do not identify with a religion,10:00AM,America/Detroit,9:30AM,43,0,Yes (part of the time),Female,1:00AM,0
541,MYBSVFPLAJXUJUMT,1.46824E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,MWRBQFXTEHNDTKKD,1.46824E+12,Not Hispanic or Latino,High School / GED,0,1.5,Single,10:00PM,Student full-time,N/A,Asian or Asian-American,Large city,NA,India,"Less than $20,000",Other,8:00AM,Asia/Calcutta,8:00AM,18,0.99,N/A,Male,10:00PM,0
543,BMPFDFEIIYCIWWEA,1.46825E+12,Not Hispanic or Latino,High School / GED,0,1.5,Single,10:00PM,Student full-time,N/A,Asian or Asian-American,Large city,1.46903E+12,India,"Less than $20,000",Other,8:00AM,Asia/Calcutta,7:00AM,18,1,N/A,Male,10:00PM,0
544,YDJENGHDBPMFNOPO,1.46825E+12,Not Hispanic or Latino,Some College,0,1.5,Single,4:00AM,Student full-time,Maryland,Black / African-American,Small town,1.46905E+12,USA,"$100,000 to $149,999",I do not identify with a religion,12:00PM,America/New_York,10:00AM,20,0,N/A,Female,2:00AM,0
545,QEXMQLGMHQOMRSPS,1.46825E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,LSURHJYRHVWHPHQD,1.46825E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,12:00AM,Work full-time,N/A,Asian or Asian-American,Large city,1.47079E+12,India,"$20,000 to $34,999",Hinduism,8:00AM,Asia/Calcutta,6:00AM,26,0.06,N/A,Male,11:00PM,0
547,UMKVMHGRANKWGNGA,1.46826E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,Married,10:00PM,Work full-time,Maryland,White,Small town,1.46826E+12,USA,"$75,000 to $99,999",I do not identify with a religion,9:00AM,America/New_York,6:20AM,36,0.04,Yes (all of the time),Female,9:30PM,0
548,OPMXADVPENTOUVDR,1.46826E+12,Hispanic or Latino,Master's Degree,0,1.5,Single,10:00PM,Work full-time,New York,Asian or Asian-American,Large city,1.46826E+12,USA,"$35,000 to $49,999",Hinduism,9:00AM,Asia/Calcutta,8:00AM,18,0.73,N/A,Male,10:00PM,0
549,LTUHJEPWVEEPJUPW,1.46827E+12,Not Hispanic or Latino,2-year College Degree,3,1.5,Married,1:00AM,Full-time homemaker,Michigan,White,Suburb of a city,1.4692E+12,USA,"$50,000 to $74,999",I do not identify with a religion,9:30AM,America/New_York,7:30AM,39,0,Yes (all of the time),Female,11:30PM,0
550,BSKMSSGFBTFEJUIP,1.46827E+12,Hispanic or Latino,2-year College Degree,5,1.5,Married,10:00PM,Work part-time,Tennessee,White,Rural,1.46851E+12,USA,"$50,000 to $74,999",Christianity,6:00AM,America/Chicago,6:00AM,46,0.83,Yes (all of the time),Female,11:00PM,0
551,TLTYIJDFYAWXPPAB,1.46827E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Married,12:30AM,Work part-time,N/A,Asian or Asian-American,Small city,1.46973E+12,India,"$100,000 to $149,999",Hinduism,10:30AM,Asia/Calcutta,9:00AM,30,0.88,N/A,Female,12:00AM,0
552,SWFKXQFREHXUNYYY,1.46831E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,JWMNIRONNDCMFTQP,1.46833E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship and living together,10:00PM,Work full-time,Pennsylvania,White,Rural,1.46962E+12,USA,"$35,000 to $49,999",Christianity,7:00AM,America/New_York,6:00AM,34,0.13,N/A,Female,10:00PM,0
554,XBJLIBPSFHKSYWHL,1.46834E+12,Not Hispanic or Latino,2-year College Degree,0,1.5,Single,3:00AM,Unemployed,California,White,Small city,1.46967E+12,USA,"Less than $20,000",Judaism,5:00PM,America/Los_Angeles,5:00PM,19,0,N/A,Male,3:00AM,0
555,YMASAEOWJUSSGGYJ,1.46834E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship and living together,1:00AM,Work full-time,Texas,White,Suburb of a city,1.46912E+12,USA,"$50,000 to $74,999",Christianity,10:30AM,America/Chicago,6:30AM,30,0.22,N/A,Female,10:00PM,0
556,HIFAOGHBYPEWBEDP,1.46834E+12,Not Hispanic or Latino,Some College,0,1.5,Single,10:00PM,Work part-time,North Carolina,Black / African-American,Suburb of a city,1.46975E+12,USA,"Less than $20,000",Christianity,9:00AM,America/New_York,7:30AM,29,1,N/A,Female,10:00PM,0
557,XKQLLTOMFQXXOPQU,1.46835E+12,Hispanic or Latino,2-year College Degree,0,1.5,Single,12:00AM,Student full-time,Minnesota,"White,Black / African-American",Large city,1.46923E+12,USA,"$35,000 to $49,999",I do not identify with a religion,11:00AM,America/Chicago,9:00AM,21,0.71,N/A,Female,10:00PM,0
558,RWOYBPAIJWUQNMEB,1.46836E+12,Not Hispanic or Latino,Some College,2,1.5,Divorced or separated,2:00AM,Work full-time,California,White,Suburb of a city,1.46939E+12,USA,"$35,000 to $49,999",Christianity,9:00AM,America/Los_Angeles,9:00AM,35,0.33,Yes (all of the time),Male,2:00AM,0
559,KRSJOXRVJPMFJGEQ,1.46836E+12,Not Hispanic or Latino,Some College,2,1.5,Married,11:00PM,Work full-time,Michigan,"White,Asian or Asian-American,American Indian or Alaskan Native",Rural,1.46836E+12,USA,"$50,000 to $74,999",I do not identify with a religion,8:00AM,America/New_York,8:00AM,44,0,Yes (all of the time),Female,10:00PM,0
560,VWNHMYVOJFQPDBPG,1.46837E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,1:00AM,Work full-time,N/A,Asian or Asian-American,Large city,1.46935E+12,Malaysia,"$50,000 to $74,999",Buddhism,12:00PM,Asia/Kuala_Lumpur,8:00AM,30,0.5,N/A,Male,12:00AM,0
561,PANFUEWPSBYIAWNW,1.46838E+12,Not Hispanic or Latino,2-year College Degree,9,1.5,Married,1:00AM,Full-time homemaker,Arizona,White,Rural,1.46959E+12,USA,"$20,000 to $34,999",Other,8:00AM,America/Phoenix,8:00AM,24,0.74,Yes (all of the time),Female,1:00AM,0
562,JXXIYCGHECDJAXKF,1.46839E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,2:00AM,"Work part-time,Work full-time",New York,White,Large city,1.46999E+12,USA,"$50,000 to $74,999",Christianity,10:00AM,America/New_York,8:15AM,40,0.27,N/A,Female,2:30AM,0
563,SVJTMUAEFYEQKEIF,1.46843E+12,I prefer not to respond,4-year College Degree,0,1.5,Single,10:00PM,Work full-time,Illinois,White,Suburb of a city,1.46843E+12,USA,"$35,000 to $49,999",Hinduism,9:00AM,Asia/Dubai,8:00AM,29,0.64,N/A,Male,10:00PM,0
564,XBMSIJAPYVLAJJSJ,1.46843E+12,I prefer not to respond,Less than High School,0,1.5,Married,10:00PM,Work part-time,Colorado,I prefer not to respond,Large city,1.46852E+12,USA,"Less than $20,000",Other,9:00AM,America/Denver,8:00AM,99,0.85,N/A,Male,10:00PM,0
565,JUQJILIPRYLQPOYV,1.46843E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Married,12:00AM,Work full-time,Alabama,White,Large city,1.46913E+12,USA,"$100,000 to $149,999",I do not identify with a religion,7:00AM,America/Chicago,7:00AM,34,0.01,N/A,Female,10:00PM,0
566,DOWSDLXSORHMPSFB,1.46843E+12,Not Hispanic or Latino,Some College,2,1.5,Married,2:00AM,Unemployed,Florida,White,Rural,1.46843E+12,USA,"Less than $20,000",Christianity,10:00AM,America/New_York,10:00AM,33,0.64,Yes (all of the time),Female,10:00PM,0
567,SAIIOHLKASASFQDS,1.46843E+12,Not Hispanic or Latino,4-year College Degree,5,1.5,Married,11:30PM,Full-time homemaker,Ohio,White,Rural,1.4691E+12,USA,"$35,000 to $49,999",Christianity,8:00AM,America/New_York,8:00AM,41,0.89,Yes (all of the time),Female,11:30PM,0
568,GXGYWFHSQXOHMCMW,1.46843E+12,Not Hispanic or Latino,4-year College Degree,4,1.5,Married,1:00AM,Work full-time,South Carolina,White,Rural,1.46963E+12,USA,"$75,000 to $99,999",Christianity,10:00AM,America/New_York,9:00AM,33,0.95,Yes (all of the time),Female,12:30AM,0
569,TFISSNRNRLBQXVCH,1.46843E+12,Not Hispanic or Latino,High School / GED,1,1.5,In a relationship but not living together,10:00PM,Work part-time,New Jersey,White,Suburb of a city,NA,USA,"$20,000 to $34,999",Christianity,8:00AM,America/New_York,8:00AM,53,0.79,No,Female,10:00PM,0
570,LWANCKNTGUQYBKYW,1.46843E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,In a relationship and living together,12:00AM,Work full-time,Colorado,White,Suburb of a city,1.4686E+12,USA,"$50,000 to $74,999",I do not identify with a religion,9:00AM,America/Denver,7:00AM,34,0.02,Yes (all of the time),Female,11:00PM,0
571,QTRMRQEOTNGOBEMK,1.46843E+12,Not Hispanic or Latino,Some College,0,1.5,Single,12:00AM,Work full-time,North Carolina,White,Suburb of a city,NA,USA,"$20,000 to $34,999",I do not identify with a religion,8:00AM,America/New_York,8:00AM,26,0,N/A,Female,12:00AM,0
572,YDABNKYROAKCQYUK,1.46843E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,In a relationship but not living together,10:00PM,Work full-time,California,White,Large city,1.46923E+12,USA,"$50,000 to $74,999",Christianity,5:30AM,America/Los_Angeles,5:30AM,27,0.85,Yes (part of the time),Female,9:00PM,0
573,IXLKTPHCOSDIAMIQ,1.46843E+12,Hispanic or Latino,2-year College Degree,5,1.5,Married,11:00PM,"Work part-time,Student full-time",Washington,White,Suburb of a city,1.46939E+12,USA,"$50,000 to $74,999",Christianity,8:30AM,America/Los_Angeles,8:15AM,33,0.87,Yes (all of the time),Female,10:30PM,0
574,DWBICLNBUOTUNAON,1.46843E+12,Not Hispanic or Latino,Master's Degree,0,1.5,Married,12:00AM,Work full-time,Ohio,White,Suburb of a city,1.46916E+12,USA,"$75,000 to $99,999",Christianity,7:00AM,America/Detroit,6:00AM,30,0.41,N/A,Male,11:00PM,0
575,KJVSHJUUOUSGKGDI,1.46843E+12,Hispanic or Latino,2-year College Degree,2,1.5,Married,10:00PM,Full-time homemaker,California,Black / African-American,Small city,1.46971E+12,USA,"$50,000 to $74,999",I do not identify with a religion,7:00AM,America/Los_Angeles,5:00AM,38,0.53,Yes (all of the time),Female,8:00PM,0
576,LWSSRSVLOPPTGEJU,1.46843E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,11:00PM,Other,California,White,Suburb of a city,1.46916E+12,USA,"Less than $20,000",I do not identify with a religion,7:00AM,America/Los_Angeles,7:00AM,52,0,N/A,Female,11:00PM,0
577,KQMCJKVTWELPHVAH,1.46843E+12,I prefer not to respond,4-year College Degree,0,1.5,Single,1:00AM,Work full-time,Pennsylvania,White,Large city,1.4693E+12,USA,"$20,000 to $34,999",Christianity,10:00AM,America/New_York,10:00AM,22,0.83,N/A,Female,12:00AM,0
578,TOHKURHQPTWXNIGG,1.46843E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,RPQDEOPIQOWRCBKT,1.46843E+12,Not Hispanic or Latino,Some College,0,1.5,Single,12:00AM,Work full-time,North Carolina,White,Suburb of a city,1.4694E+12,USA,"$20,000 to $34,999",I do not identify with a religion,8:00AM,America/New_York,8:00AM,26,0.04,N/A,Female,12:00AM,0
580,MAAXXVWTLSKWHFOG,1.46843E+12,Not Hispanic or Latino,Master's Degree,1,1.5,Divorced or separated,12:00AM,Work full-time,Ohio,White,Suburb of a city,1.46911E+12,USA,"$50,000 to $74,999",Christianity,10:00AM,America/New_York,7:00AM,37,0.77,Yes (all of the time),Female,12:00AM,0
581,QTGNWWNOOYXJTKDH,1.46843E+12,Not Hispanic or Latino,Master's Degree,1,1.5,Married,12:00AM,Work full-time,California,White,Large city,1.46843E+12,USA,"$50,000 to $74,999",Christianity,10:00AM,Asia/Calcutta,7:00AM,30,1,Yes (all of the time),Male,11:00PM,0
582,SWPROMCLQQJWTEFF,1.46843E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship but not living together,6:00AM,Unemployed,New York,White,Suburb of a city,1.47008E+12,USA,"$35,000 to $49,999",I do not identify with a religion,12:00PM,America/New_York,12:00PM,29,0,N/A,Female,6:00AM,0
583,UDRUETFAGSQQBQHF,1.46843E+12,Not Hispanic or Latino,4-year College Degree,10,1.5,Married,11:00PM,Full-time homemaker,California,Black / African-American,Small city,1.47003E+12,USA,"$100,000 to $149,999",Islam,5:45AM,America/Los_Angeles,5:45AM,46,0.93,Yes (all of the time),Female,10:00PM,0
584,FRTGNVHETELCFNMH,1.46843E+12,Not Hispanic or Latino,4-year College Degree,1,1.5,Married,1:00AM,Work full-time,Indiana,White,Small city,1.46962E+12,USA,"$20,000 to $34,999",I do not identify with a religion,8:15AM,America/New_York,8:15AM,31,0.15,Yes (all of the time),Male,1:00AM,0
585,VTVGECMDNOKHJLJY,1.46843E+12,Not Hispanic or Latino,High School / GED,0,1.5,"Divorced or separated,In a relationship and living together",1:00AM,Work part-time,California,White,Small town,1.46974E+12,USA,"Less than $20,000",I do not identify with a religion,7:00AM,America/Los_Angeles,6:35AM,34,0.23,N/A,Female,11:00PM,0
586,TGGKHQPTQXTCODWQ,1.46843E+12,Not Hispanic or Latino,4-year College Degree,2,1.5,Married,11:00PM,Work full-time,New York,White,Suburb of a city,NA,USA,"$75,000 to $99,999",Christianity,6:30AM,America/New_York,6:00AM,45,0.84,Yes (all of the time),Female,10:00PM,0
587,VFSOSBDAGEENUCAE,1.46843E+12,Not Hispanic or Latino,4-year College Degree,2,1.5,Married,11:00PM,Work full-time,New York,White,Suburb of a city,1.46901E+12,USA,"$75,000 to $99,999",Christianity,6:00AM,America/New_York,6:00AM,45,0.86,Yes (all of the time),Female,10:00PM,0
588,BGSYTPWMIVCMOPAK,1.46843E+12,Hispanic or Latino,4-year College Degree,1,1.5,Married,11:00PM,Work part-time,Michigan,"White,American Indian or Alaskan Native",Small city,1.4711E+12,USA,"$50,000 to $74,999",Christianity,9:00AM,Asia/Calcutta,6:00AM,33,0.78,Yes (all of the time),Male,10:00PM,0
589,ASYMJMMBVCIXMDSJ,1.46843E+12,Not Hispanic or Latino,4-year College Degree,4,1.5,Married,12:00AM,Work full-time,Michigan,White,Rural,1.46929E+12,USA,"$75,000 to $99,999",I do not identify with a religion,10:00AM,America/Chicago,8:00AM,47,0.09,No,Female,10:00PM,0
590,DLTETNUKWBTGVTQL,1.46843E+12,Not Hispanic or Latino,Master's Degree,1,1.5,Married,12:00AM,Work full-time,Michigan,White,Rural,NA,USA,"$100,000 to $149,999",Christianity,8:00AM,America/New_York,6:00AM,30,0.13,Yes (all of the time),Male,12:00AM,0
591,DLRWHPTABBPLMIOL,1.46843E+12,Not Hispanic or Latino,2-year College Degree,0,1.5,Single,2:00AM,"Work part-time,Student full-time",Missouri,White,Small city,1.46931E+12,USA,"$50,000 to $74,999",I do not identify with a religion,10:00AM,America/Chicago,9:00AM,38,0,N/A,Female,1:00AM,0
592,CALSVJKMOFCTLSCY,1.46843E+12,Not Hispanic or Latino,4-year College Degree,5,1.5,Married,3:00AM,"Work part-time,Work full-time",Utah,White,Suburb of a city,1.4691E+12,USA,"$50,000 to $74,999",Christianity,11:00AM,America/Denver,5:15AM,44,0.65,Yes (all of the time),Male,10:30PM,0
593,SOIPMHUJPAHJAUDA,1.46843E+12,Not Hispanic or Latino,Master's Degree,1,1.5,"Single,Married",12:00AM,Work full-time,Michigan,White,Rural,1.46937E+12,USA,"$100,000 to $149,999",Christianity,8:00AM,America/New_York,6:00AM,30,0.22,Yes (all of the time),Male,12:00AM,0
594,NOCQDPIGYAXOHDTP,1.46843E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Single,2:00AM,Work full-time,California,White,Small city,1.46974E+12,USA,"$35,000 to $49,999",Buddhism,10:00AM,America/Los_Angeles,7:00AM,33,0.26,N/A,Male,1:00AM,0
595,QENYMXTYQCHUXYMH,1.46843E+12,Not Hispanic or Latino,Some College,0,1.5,Married,2:00AM,Unemployed,Texas,White,Small city,1.46896E+12,USA,"Less than $20,000",Other,12:00PM,America/Chicago,10:00AM,39,1,N/A,"Transgender, transsexual, or queer",12:00AM,0
596,OSNXJMXJCJVEXGOI,1.46843E+12,Not Hispanic or Latino,Some College,0,1.5,Single,10:00PM,Work full-time,North Carolina,Black / African-American,Small city,1.46911E+12,USA,"$20,000 to $34,999",Christianity,9:00AM,America/New_York,8:00AM,38,0.65,N/A,Female,10:00PM,0
597,HFBDGCJGXAKSYJMX,1.46843E+12,Hispanic or Latino,4-year College Degree,2,1.5,Single,10:00PM,Work full-time,New York,"White,Black / African-American",Large city,1.46972E+12,USA,"$75,000 to $99,999",Christianity,9:00AM,America/Santo_Domingo,7:01AM,26,0.71,Yes (all of the time),Male,1:00AM,0
598,CEEOKSWRWOHPQTHO,1.46843E+12,Not Hispanic or Latino,Master's Degree,1,1.5,Married,11:00PM,Work full-time,California,White,Suburb of a city,1.4692E+12,USA,"$75,000 to $99,999",Christianity,10:00AM,America/Los_Angeles,8:10AM,33,0.74,Yes (all of the time),Male,11:00PM,0
599,KFRTGSWIOOFJOQOE,1.46843E+12,Not Hispanic or Latino,Some College,0,1.5,Married,12:00AM,Unemployed,California,White,Suburb of a city,1.46951E+12,USA,"$35,000 to $49,999",I do not identify with a religion,6:00AM,America/Los_Angeles,8:00AM,32,0,N/A,Male,10:00PM,0
600,JYNNXQGPPNFYVCWC,1.46843E+12,Not Hispanic or Latino,4-year College Degree,2,1.5,In a relationship and living together,12:00AM,Work full-time,Oregon,White,Suburb of a city,1.46959E+12,USA,"$20,000 to $34,999",Christianity,9:00AM,America/Los_Angeles,5:00AM,34,0.62,Yes (all of the time),Male,10:00PM,0
601,WSLFXYQVTJHFYELM,1.46843E+12,Not Hispanic or Latino,Some College,3,1.5,Divorced or separated,12:00AM,Work full-time,Louisiana,White,Large city,1.46925E+12,USA,"$20,000 to $34,999",Christianity,8:00AM,America/Chicago,8:00AM,44,0.69,Yes (all of the time),Female,12:00AM,0
602,UEWIGKFWCHFFAQRP,1.46843E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship and living together,2:00AM,Work full-time,New York,Black / African-American,Large city,1.46851E+12,USA,"$75,000 to $99,999",I do not identify with a religion,10:00AM,America/Detroit,10:00AM,33,0,N/A,Female,2:00AM,0
603,VTNXSTUUEQEAFUND,1.46843E+12,Not Hispanic or Latino,2-year College Degree,0,1.5,In a relationship and living together,11:00PM,"Work full-time,Student part-time",Georgia,White,Large city,1.46929E+12,USA,"$20,000 to $34,999",Christianity,11:00AM,America/New_York,10:00AM,23,0.34,N/A,Female,10:00PM,0
604,THPIQASNLMMJTCPP,1.46844E+12,Not Hispanic or Latino,2-year College Degree,0,1.5,Single,10:00PM,Work part-time,California,White,Suburb of a city,1.46844E+12,USA,"$20,000 to $34,999",I do not identify with a religion,6:00AM,America/Los_Angeles,5:40AM,52,0.02,N/A,Male,10:00PM,0
605,IRWOQMNAFLLDINVX,1.46844E+12,Not Hispanic or Latino,Some College,0,1.5,Single,11:30PM,Work full-time,New York,White,Small city,1.4692E+12,USA,"Less than $20,000",I do not identify with a religion,10:00AM,America/New_York,10:00AM,21,0.09,N/A,Female,11:30PM,0
606,QTMXEUFFXAIILWIT,1.46844E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,Married,11:00PM,Work full-time,Mississippi,White,Small town,1.47062E+12,USA,"$50,000 to $74,999",Christianity,7:30AM,America/Bahia_Banderas,5:45AM,30,1,N/A,Female,10:30PM,0
607,JSWRUPNTPSKVGQLP,1.46844E+12,Not Hispanic or Latino,2-year College Degree,2,1.5,In a relationship and living together,2:00AM,Work full-time,Texas,White,Small town,1.46964E+12,USA,"$50,000 to $74,999",I do not identify with a religion,10:00AM,America/Chicago,8:00AM,36,0,Yes (all of the time),Female,12:00AM,0
608,VEFYYTMTEUKTGVYM,1.46844E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship but not living together,12:00AM,Work full-time,Texas,White,Large city,1.46844E+12,USA,"$35,000 to $49,999",I do not identify with a religion,10:00AM,America/Chicago,6:15AM,29,0.22,N/A,Female,11:00PM,0
609,XPYVJEGGCCSYLXSJ,1.46844E+12,Not Hispanic or Latino,Some College,1,1.5,In a relationship and living together,12:00AM,Work part-time,Pennsylvania,Black / African-American,Small city,1.46928E+12,USA,"$50,000 to $74,999",I do not identify with a religion,9:00AM,America/Detroit,8:00AM,29,0,Yes (all of the time),Male,12:00AM,0
610,GTUBXPENEYNANPPM,1.46844E+12,Not Hispanic or Latino,Some College,0,1.5,In a relationship but not living together,3:00AM,Work full-time,Michigan,White,Rural,1.47041E+12,USA,"$100,000 to $149,999",I do not identify with a religion,10:00AM,America/New_York,6:45AM,23,0.01,N/A,Female,12:00AM,0
611,JKYQBHKTIDQNQEBU,1.46844E+12,Not Hispanic or Latino,4-year College Degree,2,1.5,Married,10:00PM,Work full-time,California,Asian or Asian-American,Suburb of a city,1.46963E+12,USA,"$75,000 to $99,999",Hinduism,8:00AM,America/Los_Angeles,4:30AM,33,0.72,Yes (all of the time),Female,10:00PM,0
612,UFRDBXTDIWEYCJSR,1.46844E+12,Not Hispanic or Latino,Doctoral Degree,0,1.5,In a relationship and living together,2:00AM,Work full-time,Indiana,White,Suburb of a city,1.47026E+12,USA,"$35,000 to $49,999",I do not identify with a religion,11:00AM,America/New_York,10:00AM,27,0,N/A,Female,1:00AM,0
613,XLNAAIKEFEIBJBCO,1.46844E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,Married,12:00AM,Work full-time,Georgia,White,Rural,1.46954E+12,USA,"$75,000 to $99,999",Christianity,7:00AM,America/New_York,5:00AM,38,0.49,Yes (all of the time),Male,10:30PM,0
614,EJOQSULOMDQKUALR,1.46844E+12,Not Hispanic or Latino,Some College,0,1.5,Single,11:00PM,"Work part-time,Student full-time",California,White,Large city,1.4692E+12,USA,"$20,000 to $34,999",I do not identify with a religion,8:00AM,America/Los_Angeles,8:00AM,36,0,N/A,Male,10:00PM,0
615,FGGHNBPWEESSEGQF,1.46844E+12,Hispanic or Latino,2-year College Degree,0,1.5,Married,10:00PM,Work full-time,Oregon,"White,American Indian or Alaskan Native",Large city,1.46929E+12,USA,"$20,000 to $34,999",Christianity,9:00AM,America/Los_Angeles,6:00AM,35,0.78,N/A,Female,10:00PM,0
616,QXWNFUWXIYMFXLTT,1.46844E+12,Not Hispanic or Latino,4-year College Degree,0,1.5,In a relationship and living together,2:00AM,Work full-time,Massachusetts,White,Suburb of a city,1.46845E+12,USA,"$35,000 to $49,999",I do not identify with a religion,10:00AM,America/New_York,9:00AM,30,0,N/A,Male,1:00AM,0
617,ESDDJLCHAQFOBKMA,1.46845E+12,Not Hispanic or Latino,Some College,2,1.5,Married,11:30PM,Work full-time,Kentucky,White,Small city,NA,USA,"$75,000 to $99,999",I do not identify with a religion,9:30AM,America/Santiago,7:40AM,33,0,Yes (all of the time),Female,10:30PM,0
618,TJHSUHTQKYMIJYXB,1.46845E+12,Not Hispanic or Latino,Some College,2,1.5,Married,11:30PM,Work full-time,Kentucky,White,Small city,1.46923E+12,USA,"$75,000 to $99,999",I do not identify with a religion,9:30AM,America/Santiago,7:45AM,33,0,Yes (all of the time),Female,10:00PM,0
619,XJRMPKVQSKRVOIFK,1.46845E+12,Not Hispanic or Latino,2-year College Degree,1,1.5,Married,10:00PM,Work full-time,Illinois,White,Suburb of a city,1.46887E+12,USA,"$35,000 to $49,999",Christianity,8:00AM,America/Chicago,5:00AM,38,1,Yes (all of the time),Female,9:30PM,0
